Version 1

AGILENTID,CAS,Compound ID,Name,Cpd,Hits,HMP,KEGG,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Mining Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,"Diff (DB,Å²)","Diff (DB,Ω %)",DT,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Label,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),RT,Saturated,Start,Width,Ω (Å²),"Ω (DB,Å²)",Lib/DB,Score (Lib),Cpds/Group,Group,Std Dev,Score (MFE),Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (BioConfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,Score (Frag Coelution),FIs Conf.,FIs Conf. %,Score (Frag Ratio),FragMassDiff(ppm),FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),TargetID,Sample Name,Sample Type,Instrument Name,Position,User Name,Acq Method,DA Method,IRM Calibration status
,,,man/galQ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,565,,,,10.0,,48_D7.d,,,,6.908,,,52,Acq,Acq,,Positive,Cpd 1: man/galQ 6.660,,,,,100.00,572.0,295.0,6.660,,6.511,0.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,oHyW,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,577,,,,10.0,,48_D7.d,,,,0.778,,,144,Acq,Acq,,Positive,Cpd 2: oHyW 0.672,,,,,100.00,525.0,393.0,0.672,,0.566,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,yW,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,339,,,,10.0,,48_D7.d,,,,0.713,,,127,Acq,Acq,,Positive,Cpd 3: yW 0.648,,,,,100.00,509.0,377.0,0.648,,0.599,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,ms2t6A,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,386,,,,10.0,,48_D7.d,,,,6.895,,,57,Acq,Acq,,Positive,Cpd 4: ms2t6A 6.655,,,,,100.00,459.0,327.0,6.655,,6.613,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,m6t6A,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,618,,,,8.0,,48_D7.d,,,,6.846,,,95,Acq,Acq,,Positive,Cpd 5: m6t6A 6.631,,,,,100.00,427.0,295.0,6.631,,6.614,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,tm5s2U,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,466,,,,4.0,,48_D7.d,,,,5.698,,,94,Acq,Acq,,Positive,Cpd 6: tm5s2U 5.642,,,,,100.00,398.0,266.0,5.642,,5.547,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,tm5U,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,291,,,,4.0,,48_D7.d,,,,0.788,,,82,Acq,Acq,,Positive,Cpd 7: tm5U 0.649,,,,,100.00,382.0,250.0,0.649,,0.594,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,cmnm5U,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,89,,,,8.0,,48_D7.d,,,,0.758,,,18,Acq,Acq,,Positive,Cpd 8: cmnm5U 0.698,,,,,100.00,332.0,200.0,0.698,,0.606,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,ncm5Um,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,590,,,,4.0,,48_D7.d,,,,6.759,,,72,Acq,Acq,,Positive,Cpd 9: ncm5Um 6.609,,,,,100.00,316.0,170.0,6.609,,6.518,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
,,,nm5s2U,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,Find by MRM,137,,,,4.0,,48_D7.d,,,,0.970,,,46,Acq,Acq,,Positive,Cpd 10: nm5s2U 0.863,,,,,100.00,290.0,158.0,0.863,,0.839,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48_D7,Sample,Instrument 1,P4-D7,,072921 BEH C18 method interpreted from 062921.m,Default-LCMS.m,Success,
